# StartTime = 07/20/2018 01:28:38.4562 PM
Time (sec), Vehicle speed (MPH), Engine RPM (RPM), Absolute throttle position (%), Absolute load value (%)
22.875,59.65163,2720,50.19608,79.21568
22.939,59.65163,2720,54.11765,73.72549
22.999,59.65163,2720,54.11765,73.72549
23.065,59.65163,2721,54.11765,73.72549
23.125,59.65163,2721,55.29412,71.37255
23.189,60.27301,2721,55.29412,71.37255
23.249,60.27301,2721,55.29412,71.37255
23.315,60.27301,2727,51.76471,71.37255
23.375,60.27301,2727,51.76471,70.58823
23.439,60.27301,2727,51.76471,70.58823
23.499,60.27301,2735,51.76471,70.58823
23.565,60.27301,2735,51.37255,79.60784
23.625,60.27301,2735,51.37255,79.60784
23.688,60.27301,2740,51.37255,79.60784
23.75,60.27301,2740,50.58823,79.60784
23.811,60.27301,2740,50.58823,85.09804
23.875,60.27301,2740,50.58823,85.09804
23.936,60.27301,2748,50.58823,85.09804
24,60.27301,2748,50.58823,71.76471
24.065,60.27301,2748,50.58823,71.76471
24.125,60.27301,2760,50.58823,71.76471
24.189,60.27301,2760,50.58823,78.43137
24.249,60.27301,2760,50.58823,78.43137
24.311,60.27301,2745,50.58823,78.43137
24.375,60.27301,2745,50.58823,83.13725
24.439,60.89438,2745,50.58823,83.13725
24.499,60.89438,2745,50.58823,83.13725
24.565,60.89438,2771,50.58823,83.13725
24.625,60.89438,2771,50.58823,69.80392
24.689,60.89438,2771,50.58823,69.80392
24.75,60.89438,2775,49.80392,69.80392
24.815,60.89438,2775,49.80392,87.05882
24.875,60.89438,2775,49.80392,87.05882
24.939,60.89438,2771,49.80392,87.05882
25.001,60.89438,2771,49.80392,71.37255
25.065,60.89438,2771,49.80392,71.37255
25.125,60.89438,2774,49.80392,71.37255
25.189,60.89438,2774,49.41177,71.37255
25.249,61.51575,2774,49.41177,81.96078
25.315,61.51575,2774,49.41177,81.96078
25.375,61.51575,2784,49.01961,81.96078
25.439,61.51575,2784,49.01961,72.15686
25.499,61.51575,2784,49.01961,72.15686
25.565,61.51575,2793,49.01961,72.15686
25.625,61.51575,2793,49.01961,83.92157
25.688,61.51575,2793,49.01961,83.92157
25.75,61.51575,2793,49.01961,83.92157
25.815,61.51575,2815,49.01961,83.92157
25.875,61.51575,2815,49.01961,74.5098
25.938,61.51575,2815,49.01961,74.5098
26.003,61.51575,2804,49.01961,74.5098
26.065,61.51575,2804,49.01961,76.07843
26.125,62.13712,2804,49.01961,76.07843
26.189,62.13712,2812,49.01961,76.07843
26.249,62.13712,2812,48.23529,76.07843
26.315,62.13712,2812,48.23529,85.09804
26.375,62.13712,2812,48.23529,85.09804
26.439,62.13712,2822,47.05882,85.09804
26.499,62.13712,2822,47.05882,78.03922
26.565,62.13712,2822,47.05882,78.03922
26.625,62.13712,2822,47.05882,78.03922
26.688,62.13712,2822,45.88235,74.11765
26.75,62.13712,2822,45.88235,74.11765
26.815,62.13712,2822,45.88235,74.11765
26.875,62.13712,2833,45.88235,74.11765
26.939,62.13712,2833,45.88235,75.68627
27,62.13712,2833,45.88235,75.68627
27.063,62.13712,2835,45.88235,75.68627
27.126,62.13712,2835,45.88235,80
27.189,62.75849,2835,45.88235,80
27.252,62.75849,2837,45.88235,80
27.314,62.75849,2837,45.88235,84.31373
27.375,62.75849,2837,45.88235,84.31373
27.439,62.75849,2839,45.88235,84.31373
27.499,62.75849,2839,45.88235,84.31373
27.565,62.75849,2839,45.88235,85.4902
27.625,62.75849,2839,45.88235,85.4902
27.689,62.75849,2841,43.92157,85.4902
27.75,62.75849,2841,43.92157,83.52941
27.815,62.75849,2841,43.92157,83.52941
27.875,62.75849,2856,43.92157,83.52941
27.939,62.75849,2856,43.92157,80.78432
27.999,63.37986,2856,43.92157,80.78432
28.064,63.37986,2856,43.92157,80.78432
28.126,63.37986,2863,43.92157,80.78432
28.186,63.37986,2863,43.92157,83.92157
28.25,63.37986,2863,43.92157,83.92157
28.315,63.37986,2871,43.92157,83.92157
28.375,63.37986,2871,47.05882,81.56863
28.439,63.37986,2871,47.05882,81.56863
28.499,63.37986,2866,47.05882,81.56863
28.565,63.37986,2866,49.01961,83.13725
28.625,63.37986,2866,49.01961,83.13725
28.689,63.37986,2866,49.01961,83.13725
28.75,63.37986,2886,52.94118,83.13725
28.815,63.37986,2886,52.94118,76.47059
28.875,63.37986,2886,52.94118,76.47059
28.939,63.37986,2883,52.94118,76.47059
29.001,63.37986,2883,58.03922,76.47059
29.065,63.37986,2883,58.03922,72.94118
29.126,63.37986,2883,58.03922,72.94118
29.186,63.37986,2894,58.03922,72.94118
29.25,63.37986,2894,61.17647,78.43137
29.315,64.00124,2894,61.17647,78.43137
29.375,64.00124,2896,61.17647,78.43137
29.439,64.00124,2896,61.17647,89.01961
29.499,64.00124,2896,61.17647,89.01961
29.565,64.00124,2896,61.17647,89.01961
29.625,64.00124,2906,60.39216,89.01961
29.689,64.00124,2906,60.39216,79.21568
29.749,64.00124,2906,60.39216,79.21568
29.815,64.00124,2908,60.39216,79.21568
29.875,64.00124,2908,59.60784,75.68627
29.939,64.00124,2908,59.60784,75.68627
29.999,64.00124,2931,59.60784,75.68627
30.065,64.00124,2931,57.2549,87.05882
30.125,64.6226,2931,57.2549,87.05882
30.188,64.6226,2931,57.2549,87.05882
30.252,64.6226,2940,56.47059,87.05882
30.312,64.6226,2940,56.47059,73.72549
30.376,64.6226,2940,56.47059,73.72549
30.44,64.6226,2934,56.47059,73.72549
30.5,64.6226,2934,56.07843,88.62745
30.561,64.6226,2934,56.07843,88.62745
30.625,64.6226,2943,56.07843,88.62745
30.689,64.6226,2943,55.29412,77.25491
30.749,64.6226,2943,55.29412,77.25491
30.815,64.6226,2943,55.29412,77.25491
30.875,64.6226,2957,53.72549,77.25491
30.939,64.6226,2957,53.72549,81.96078
30.999,65.24397,2957,53.72549,81.96078
31.062,65.24397,2953,53.72549,81.96078
31.126,65.24397,2953,50.98039,83.13725
31.189,65.24397,2953,50.98039,83.13725
31.249,65.24397,2953,50.98039,83.13725
31.315,65.24397,2959,50.58823,83.13725
31.375,65.24397,2959,50.58823,75.29412
31.439,65.24397,2959,50.58823,75.29412
31.499,65.24397,2973,50.58823,75.29412
31.565,65.24397,2973,50.58823,75.68627
31.625,65.86535,2973,50.58823,75.68627
31.689,65.86535,2973,50.58823,75.68627
31.749,65.86535,2996,50.58823,75.68627
31.815,65.86535,2996,50.58823,86.66666
31.875,65.86535,2996,50.58823,86.66666
31.939,65.86535,2998,50.58823,86.66666
31.999,65.86535,2998,50.58823,85.09804
32.061,65.86535,2998,50.58823,85.09804
32.124,65.86535,3001,50.58823,85.09804
32.187,65.86535,3001,50.98039,85.09804
32.249,65.86535,3001,50.98039,85.09804
32.312,65.86535,3001,50.98039,85.09804
32.376,65.86535,3016,50.58823,85.09804
32.436,66.48672,3016,50.58823,85.09804
32.5,66.48672,3016,50.58823,85.09804
32.565,66.48672,3020,48.23529,85.09804
32.625,66.48672,3020,48.23529,84.31373
32.689,66.48672,3020,48.23529,84.31373
32.749,66.48672,3032,48.23529,84.31373
32.815,66.48672,3032,46.66667,81.96078
32.875,67.10809,3032,46.66667,81.96078
32.939,67.10809,3032,46.66667,81.96078
32.999,67.10809,3041,46.66667,81.96078
33.061,67.10809,3041,46.66667,76.47059
33.125,67.10809,3041,46.66667,76.47059
33.188,67.10809,3041,46.66667,76.47059
33.252,67.10809,3041,44.70588,76.07843
33.312,67.10809,3041,44.70588,76.07843
33.376,67.10809,3057,44.70588,76.07843
33.44,67.10809,3057,39.21569,76.07843
33.5,67.72946,3057,39.21569,77.64706
33.565,67.72946,3057,39.21569,77.64706
33.625,67.72946,3063,47.45098,77.64706
33.689,67.72946,3063,47.45098,79.21568
33.75,67.72946,3063,47.45098,79.21568
33.815,67.72946,3063,43.13726,79.21568
33.875,67.72946,3063,43.13726,76.86275
33.939,67.72946,3063,43.13726,76.86275
33.999,67.72946,3085,43.13726,76.86275
34.065,67.72946,3085,43.52941,79.21568
34.125,67.72946,3085,43.52941,79.21568
34.189,67.72946,3085,43.52941,79.21568
34.25,67.72946,3094,43.13726,77.64706
34.315,67.72946,3094,43.13726,77.64706
34.375,67.72946,3094,43.13726,77.64706
34.439,67.72946,3099,40.39216,77.64706
34.499,67.72946,3099,40.39216,73.72549
34.565,68.35083,3099,40.39216,73.72549
34.625,68.35083,3108,40.39216,73.72549
34.689,68.35083,3108,40,73.72549
34.75,68.35083,3108,40,80
34.815,68.35083,3108,40,80
34.875,68.35083,3110,38.43137,80
34.939,68.97221,3110,38.43137,74.90196
34.999,68.97221,3110,38.43137,74.90196
35.065,68.97221,3127,38.43137,74.90196
35.125,68.97221,3127,36.47059,70.58823
35.189,68.97221,3127,36.47059,70.58823
35.249,68.97221,3127,36.47059,70.58823
35.312,68.97221,3125,31.76471,70.58823
35.374,68.97221,3125,31.76471,73.33334
35.438,68.97221,3125,31.76471,73.33334
35.502,68.97221,3140,31.37255,73.33334
35.565,68.97221,3140,31.37255,69.41177
35.625,68.97221,3140,31.37255,69.41177
35.689,68.97221,3136,31.37255,69.41177
35.75,68.97221,3136,24.31373,66.27451
35.812,68.97221,3136,24.31373,66.27451
35.876,68.97221,3136,24.31373,66.27451
35.94,68.97221,3128,17.64706,66.27451
36,68.97221,3128,17.64706,14.5098
36.065,68.97221,3128,17.64706,14.5098
36.125,68.97221,3117,17.64706,14.5098
36.189,68.97221,3117,16.07843,10.58823
36.249,68.35083,3117,16.07843,10.58823
36.315,68.35083,3117,16.07843,10.58823
36.376,68.35083,3118,18.43137,10.58823
36.436,68.35083,3118,18.43137,15.29412
36.5,68.35083,3118,18.43137,15.29412
36.565,68.35083,3119,20.78431,15.29412
36.625,68.35083,3119,20.78431,27.45098
36.689,68.35083,3119,20.78431,27.45098
36.749,68.35083,3122,20.78431,27.45098
36.815,68.35083,3122,25.09804,52.54902
36.875,68.35083,3122,25.09804,52.54902
36.939,68.35083,3106,25.09804,52.54902
36.999,68.35083,3106,25.88235,54.11765
37.062,68.35083,3106,25.88235,54.11765
37.125,68.35083,3114,25.88235,54.11765
37.188,68.35083,3114,26.27451,56.86274
37.251,68.35083,3114,26.27451,56.86274
37.314,68.35083,3114,26.27451,56.86274
37.377,68.35083,3114,24.70588,56.86274
37.437,68.35083,3114,24.70588,50.98039
37.501,68.35083,3114,24.70588,50.98039
37.565,68.35083,3109,24.70588,50.98039
37.625,68.35083,3109,18.82353,23.92157
37.689,68.35083,3109,18.82353,23.92157
37.749,68.35083,3108,18.82353,23.92157
37.815,68.35083,3108,21.96078,32.54902
37.875,68.35083,3108,21.96078,32.54902
37.939,68.35083,3108,21.96078,32.54902
37.999,68.35083,3109,22.7451,32.54902
38.061,68.35083,3109,22.7451,40
38.125,68.35083,3109,22.7451,40
38.189,68.35083,3106,21.56863,40
38.249,68.35083,3106,21.56863,33.33333
38.315,68.35083,3106,21.56863,33.33333
38.375,68.35083,3100,21.56863,33.33333
38.437,68.35083,3100,19.60784,25.4902
38.503,68.35083,3100,19.60784,25.4902
38.565,68.35083,3100,19.60784,25.4902
38.625,68.35083,3100,21.96078,33.72549
38.689,68.35083,3100,21.96078,33.72549
38.749,68.35083,3100,21.96078,33.72549
38.815,68.35083,3095,21.96078,33.72549
38.875,68.35083,3095,21.96078,34.90196
38.939,68.35083,3095,21.96078,34.90196
38.999,68.35083,3092,21.96078,34.90196
39.062,68.35083,3092,21.56863,32.94118
39.126,68.35083,3092,21.56863,32.94118
39.19,68.35083,3099,21.56863,32.94118
39.25,68.35083,3099,21.56863,33.33333
39.315,68.35083,3099,21.56863,33.33333
