# StartTime = 07/20/2018 01:34:03.0529 PM
Time (sec), Vehicle speed (MPH), Engine RPM (RPM), Absolute throttle position (%), Absolute load value (%)
10.565,75.80729,2851,25.09804,53.72549
10.621,75.80729,2864,25.09804,53.72549
10.686,76.42866,2864,25.09804,54.11765
10.746,76.42866,2864,25.09804,54.11765
10.815,76.42866,2860,25.09804,54.11765
10.871,76.42866,2860,25.09804,54.90196
10.936,76.42866,2860,25.09804,54.90196
10.996,76.42866,2864,25.09804,54.90196
11.064,76.42866,2864,25.09804,54.11765
11.124,76.42866,2864,25.09804,54.11765
11.184,76.42866,2864,25.09804,54.11765
11.247,76.42866,2870,25.09804,54.11765
11.315,76.42866,2870,25.09804,54.11765
11.372,76.42866,2870,25.09804,54.11765
11.44,76.42866,2870,25.09804,54.11765
11.496,76.42866,2870,25.09804,53.33333
11.564,76.42866,2870,25.09804,53.33333
11.623,76.42866,2873,25.09804,53.33333
11.69,76.42866,2873,25.09804,53.72549
11.746,76.42866,2873,25.09804,53.72549
11.815,76.42866,2873,25.09804,53.72549
11.871,76.42866,2880,25.09804,53.72549
11.936,77.05003,2880,25.09804,53.72549
11.996,77.05003,2880,25.09804,53.72549
12.064,77.05003,2881,25.09804,53.72549
12.124,77.05003,2881,25.09804,54.11765
12.184,77.05003,2881,25.09804,54.11765
12.246,77.05003,2881,25.09804,54.11765
12.314,77.05003,2883,25.09804,54.11765
12.374,77.05003,2883,25.09804,53.72549
12.434,77.05003,2883,25.09804,53.72549
12.497,77.05003,2887,25.09804,53.72549
12.558,77.05003,2887,25.09804,53.72549
12.624,77.05003,2887,25.09804,53.72549
12.685,77.05003,2891,25.09804,53.72549
12.748,77.05003,2891,25.09804,53.72549
12.809,77.05003,2891,25.09804,54.11765
12.872,77.05003,2891,25.09804,54.11765
12.94,77.05003,2896,25.09804,54.11765
12.996,77.05003,2896,25.09804,54.11765
13.064,77.05003,2896,25.09804,54.11765
13.124,77.05003,2897,25.09804,54.11765
13.184,77.05003,2897,25.09804,53.33333
13.246,77.05003,2897,25.09804,53.33333
13.314,77.05003,2901,25.09804,53.33333
13.373,77.05003,2901,25.09804,53.33333
13.434,77.05003,2901,25.09804,54.11765
13.496,77.05003,2901,25.09804,54.11765
13.563,77.05003,2906,25.09804,54.11765
13.622,77.05003,2906,25.09804,54.5098
13.69,77.6714,2906,25.09804,54.5098
13.746,77.6714,2909,25.09804,54.5098
13.815,77.6714,2909,25.09804,53.72549
13.871,77.6714,2909,25.09804,53.72549
13.936,77.6714,2910,25.09804,53.72549
13.996,77.6714,2910,25.09804,53.72549
14.064,77.6714,2910,25.09804,53.72549
14.124,77.6714,2910,25.09804,53.72549
14.184,77.6714,2918,25.09804,53.72549
14.247,77.6714,2918,25.09804,53.33333
14.315,77.6714,2918,25.09804,53.33333
14.371,77.6714,2917,25.09804,53.33333
14.436,77.6714,2917,25.09804,52.15686
14.497,77.6714,2917,25.09804,52.15686
14.56,77.6714,2923,25.09804,52.15686
14.624,77.6714,2923,24.70588,52.15686
14.684,77.6714,2923,24.70588,52.15686
14.748,77.6714,2923,24.70588,52.15686
14.808,77.6714,2923,24.31373,52.15686
14.872,77.6714,2923,24.31373,52.15686
14.94,77.6714,2923,24.31373,52.15686
14.996,77.6714,2917,16.86275,52.15686
15.064,77.6714,2917,16.86275,28.23529
15.124,77.6714,2917,16.86275,28.23529
15.184,77.6714,2910,16.86275,28.23529
15.246,77.6714,2910,15.68627,9.803922
15.314,77.05003,2910,15.68627,9.803922
15.374,77.05003,2910,15.68627,9.803922
15.434,77.05003,2918,15.68627,9.803922
15.496,77.6714,2918,15.68627,10.19608
15.564,77.6714,2918,15.68627,10.19608
15.624,77.6714,2884,15.68627,10.19608
15.69,77.6714,2884,15.68627,10.19608
15.746,77.05003,2884,15.68627,10.19608
