# StartTime = 07/20/2018 01:50:32.7709 PM
Time (sec), Vehicle speed (MPH), Engine RPM (RPM), Absolute throttle position (%), Absolute load value (%)
39.684,39.76776,2236,20.78431,40
39.747,39.76776,2236,20.78431,40
39.811,39.76776,2236,20.78431,40
39.875,39.76776,2246,21.56863,40
39.937,40.38913,2246,21.56863,43.52941
40,40.38913,2246,21.56863,43.52941
40.06,40.38913,2257,21.56863,43.52941
40.124,40.38913,2257,21.56863,43.92157
40.184,40.38913,2257,21.56863,43.92157
40.25,40.38913,2257,21.56863,43.92157
40.31,40.38913,2274,20.78431,43.92157
40.374,40.38913,2274,20.78431,41.56863
40.434,40.38913,2274,20.78431,41.56863
40.5,40.38913,2285,20.78431,41.56863
40.56,40.38913,2285,20.78431,38.03922
40.624,41.0105,2285,20.78431,38.03922
40.684,41.0105,2285,20.78431,38.03922
