@relation car-gear

@attribute 'rpm' { 0,125,250,375,500,625,750,875,1000,1125,1250,1375,1500,1625,1750,1875,2000,2125,2250,2375,2500,2625,2750,2875,3000,3125,3250,3375,3500,3625,3750,3875,4000,4125,4250,4375,4500,4625,4750,4875,5000,5125,5250,5375,5500,5625,5750,5875,6000,6125,6250,6375 }
@attribute 'speed' { 0,3,6,9,12,15,18,21,24,27,30,33,36,39,42,45,48,51,54,57,60,63,66,69,72,75,78,81,84,87,90 }
@attribute 'throttle' { 0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64 }
@attribute 'gear' { 0,1,2,3,4,5,6 }

@data
2500,57,31,5
2500,57,31,5
2500,57,31,5
2500,57,31,5
2500,57,31,5
2500,57,31,5
2500,57,31,5
2625,57,31,5
2625,57,31,5
2625,57,31,5
2625,57,31,5
2625,57,31,5
2625,57,31,5
2625,57,31,5
2625,57,30,5
2625,57,30,5
2625,57,30,5
2625,57,30,5
2625,57,30,5
2625,57,30,5
2625,57,30,5
2625,57,30,5
2625,57,30,5
2625,57,30,5
2625,57,29,5
2625,57,29,5
2625,57,29,5
2625,57,29,5
2625,57,29,5
2625,57,29,5
2625,57,29,5
2625,57,29,5
2625,57,29,5
2625,57,29,5
2625,57,28,5
2625,57,28,5
2625,57,28,5
2625,57,28,5
2625,57,28,5
2625,57,28,5
2625,57,28,5
2625,57,28,5
2625,60,28,5
2625,60,28,5
2625,60,28,5
2625,60,28,5
2625,60,28,5
2625,60,28,5
2625,60,28,5
2625,60,28,5
2625,60,28,5
2750,60,28,5
2750,60,28,5
2750,60,28,5
2750,60,28,5
2750,60,28,5
2750,60,28,5
2750,60,29,5
2750,60,29,5
2750,60,29,5
2750,60,29,5
2750,60,30,5
2750,60,30,5
2750,60,30,5
2750,60,30,5
2750,60,30,5
2750,60,30,5
2750,60,30,5
2750,60,33,5
2750,60,33,5
2750,60,33,5
2750,60,34,5
2750,60,34,5
2750,60,34,5
2750,60,34,5
2750,60,34,5
2750,60,34,5
2750,60,34,5
2750,60,34,5
2750,60,34,5
2750,60,34,5
2750,60,36,5
2750,60,36,5
2750,60,36,5
2750,60,36,5
2750,60,36,5
2750,63,36,5
2750,63,36,5
2750,63,49,5
2750,63,49,5
2750,63,49,5
2875,63,52,5
2875,63,52,5
2875,63,52,5
2875,63,52,5
2875,63,51,5
2875,63,51,5
2875,63,51,5
2875,63,47,5
2875,63,47,5
2875,63,47,5
2875,63,44,5
2875,63,44,5
2875,63,44,5
2875,63,43,5
2875,63,43,5
2875,63,43,5
2875,63,43,5
2875,63,43,5
2875,63,43,5
2875,63,43,5
2875,63,41,5
2875,63,41,5
2875,63,41,5
2875,63,41,5
2875,63,41,5
2875,63,41,5
2875,63,41,5
2875,63,40,5
2875,63,40,5
2875,63,40,5
2875,63,40,5
2875,63,40,5
2875,63,40,5
2875,63,40,5
2875,63,40,5
2875,66,40,5
2875,66,40,5
3000,66,40,5
3000,66,40,5
3000,66,40,5
3000,66,40,5
3000,66,40,5
3000,66,40,5
3000,66,40,5
3000,66,40,5
3000,66,40,5
3000,66,40,5
3000,66,40,5
3000,66,40,5
3000,66,40,5
3000,66,40,5
3000,66,39,5
3000,66,39,5
3000,66,39,5
3000,66,39,5
3000,66,39,5
3000,66,39,5
3000,66,39,5
3000,66,38,5
3000,66,38,5
3000,66,38,5
3000,66,37,5
3000,66,37,5
3000,66,37,5
3000,66,37,5
3000,66,35,5
3000,66,35,5
3000,66,35,5
3000,66,35,5
3000,66,35,5
3000,66,35,5
3000,66,35,5
3000,66,35,5
3000,66,35,5
3000,66,35,5
3000,66,34,5
3000,66,34,5
3000,66,34,5
3125,66,33,5
3125,69,33,5
3125,69,33,5
3125,69,33,5
3125,69,33,5
3125,69,33,5
3125,69,33,5
3125,69,34,5
3125,69,34,5
3125,69,34,5
3125,69,34,5
3125,69,35,5
3125,69,35,5
3125,69,35,5
3125,69,35,5
3125,69,35,5
3125,69,35,5
3125,69,34,5
3125,69,34,5
3125,69,34,5
3125,69,34,5
3125,69,34,5
3125,69,34,5
3125,69,34,5
3125,69,34,5
3125,69,34,5
3125,69,34,5
3125,69,34,5
3125,69,34,5
3125,69,34,5
3125,69,34,5
3125,69,34,5
3125,69,34,5
3125,69,34,5
3125,69,34,5
3125,69,34,5
3125,69,34,5
3250,69,34,5
3250,69,34,5
3250,69,34,5
3250,69,34,5
3250,69,34,5
3250,72,34,5
3250,72,34,5
3250,72,33,5
3250,72,33,5
3250,72,33,5
3250,72,33,5
3250,72,31,5
3250,72,31,5
3250,72,31,5
3250,72,29,5
3250,72,29,5
3250,72,29,5
3250,72,29,5
3250,72,28,5
3250,72,28,5
3250,72,28,5
3250,72,28,5
3250,72,28,5
3250,72,28,5
3250,72,28,5
3250,72,28,5
3250,72,28,5
3250,72,28,5
3250,72,28,5
3250,72,28,5
3250,72,28,5
3250,72,27,5
3250,72,27,5
3250,72,27,5
3250,72,27,5
3250,72,27,5
3250,72,27,5
3250,72,27,5
3250,72,27,5
3250,72,27,5
3250,72,27,5
3250,72,26,5
3250,72,26,5
3250,72,26,5
3250,72,26,5
3250,72,26,5
3250,72,26,5
3375,72,25,5
3375,72,25,5
3375,72,25,5
3375,72,25,5
3375,72,25,5
3375,72,25,5
3375,72,25,5
3375,72,25,5
3375,72,25,5
3375,72,25,5
3375,72,27,5
3375,72,27,5
3375,72,27,5
3375,72,27,5
3375,72,27,5
3375,75,27,5
3375,75,27,5
3375,75,35,5
3375,75,35,5
3375,75,35,5
3375,75,42,5
3375,75,42,5
3375,75,42,5
3375,75,42,5
3375,75,42,5
3375,75,42,5
3375,75,42,5
3375,75,42,5
3375,75,42,5
3375,75,42,5
3375,75,42,5
3375,75,42,5
3375,75,42,5
3375,75,42,5
3375,75,41,5
3375,75,41,5
3375,75,41,5
3375,75,41,5
3375,75,41,5
3375,75,41,5
3375,75,41,5
3375,75,42,5
3375,75,42,5
3375,75,42,5
3375,75,45,5
3375,75,45,5
3375,75,45,5
3500,75,45,5
3500,75,45,5
3500,75,45,5
3500,75,45,5
3500,75,45,5
3500,75,45,5
3500,75,40,5
3500,75,40,5
3500,75,40,5
3500,75,40,5
3500,75,37,5
3500,75,37,5
3500,75,37,5
3500,75,29,5
3500,75,29,5
3500,75,29,5
3500,75,29,5
3500,75,29,5
3500,75,29,5
3500,75,29,5
3500,75,29,5
3500,75,29,5
3500,75,29,5
3500,75,29,5
3500,75,29,5
3500,75,29,5
3500,75,29,5
3500,75,27,5
3500,75,27,5
3500,75,27,5
3500,75,27,5
3500,75,27,5
3500,75,27,5
3500,75,27,5
3500,75,27,5
3500,75,27,5
3500,75,27,5
3500,75,18,5
3500,75,18,5
3500,75,18,5
3500,75,18,5
3500,75,17,5
3500,75,17,5
3500,75,17,5
3500,75,17,5
3500,75,17,5
3500,75,17,5
3375,75,17,5
3375,75,17,5
3375,75,17,5
3375,75,17,5
3375,75,17,5
3375,75,17,5
3375,75,17,5
3375,75,17,5
3375,75,17,5
3375,75,17,5
3375,75,17,5
3375,75,17,5
3375,75,17,5
3375,75,17,5
3375,75,17,5
3375,75,17,5
3375,75,17,5
3375,75,17,5
3375,72,17,5
3375,72,17,5
3375,72,17,5
3375,72,17,5
3375,72,17,5
3250,72,17,5
1875,42,26,5
1875,42,26,5
2000,42,26,5
2000,42,29,5
2000,42,29,5
2000,42,29,5
2000,42,29,5
2000,42,29,5
2000,42,29,5
2000,42,29,5
2000,42,29,5
2000,42,29,5
2000,42,29,5
2000,42,29,5
2000,45,29,5
2000,45,29,5
2000,45,32,5
2000,45,32,5
2000,45,32,5
2000,45,33,5
2000,45,33,5
2000,45,33,5
2000,45,33,5
2000,45,34,5
2000,45,34,5
2000,45,34,5
2000,45,34,5
2000,45,34,5
2000,45,34,5
2000,45,34,5
2000,45,35,5
2000,45,35,5
2000,45,35,5
2000,45,39,5
2000,45,39,5
2000,45,39,5
2000,45,40,5
2000,45,40,5
2000,45,40,5
2000,45,40,5
2000,45,40,5
2000,45,40,5
2125,45,40,5
2125,45,40,5
2125,45,40,5
2125,45,40,5
2125,45,40,5
2125,45,40,5
2125,45,40,5
2125,45,40,5
2125,45,40,5
2125,45,40,5
2125,45,40,5
2125,45,40,5
2125,45,40,5
2125,45,40,5
2125,45,40,5
2125,45,40,5
2125,48,40,5
2125,48,40,5
2125,48,40,5
2125,48,40,5
2125,48,40,5
2125,48,39,5
2125,48,39,5
2125,48,39,5
2125,48,38,5
2125,48,38,5
2125,48,38,5
2125,48,38,5
2125,48,38,5
2125,48,38,5
2125,48,38,5
2125,48,37,5
2125,48,37,5
2125,48,37,5
2125,48,37,5
2125,48,35,5
2125,48,35,5
2125,48,35,5
2125,48,33,5
2125,48,33,5
2125,48,33,5
2250,48,34,5
2250,48,34,5
2250,48,34,5
2250,48,34,5
2250,48,34,5
2250,48,34,5
2250,48,34,5
2250,48,34,5
2250,48,34,5
2250,48,34,5
2250,48,34,5
2250,48,42,5
2250,48,42,5
2250,48,42,5
2250,48,49,5
2250,48,49,5
2250,48,49,5
2250,48,49,5
2250,48,52,5
2250,51,52,5
2250,51,52,5
2250,51,47,5
2250,48,47,5
2250,48,47,5
2250,48,47,5
2250,48,47,5
2250,51,47,5
2250,51,47,5
2250,51,47,5
2250,51,47,5
2250,51,47,5
2250,51,46,5
2250,51,46,5
2250,51,46,5
2250,51,38,5
2250,51,38,5
2250,51,38,5
2250,51,38,5
2250,51,45,5
2250,51,45,5
2250,51,45,5
2250,51,46,5
2250,51,46,5
2250,51,46,5
2375,51,46,5
2375,51,46,5
2375,51,46,5
2375,51,46,5
2375,51,46,5
2375,51,46,5
2375,51,46,5
2375,51,46,5
2375,51,46,5
2375,51,46,5
2375,51,46,5
2375,51,46,5
2375,51,46,5
2375,51,46,5
2375,51,46,5
2375,51,46,5
2375,51,46,5
2375,51,46,5
2375,51,45,5
2375,51,45,5
2375,51,45,5
2375,51,45,5
2375,51,45,5
2375,51,45,5
2375,51,45,5
2375,51,45,5
2375,51,45,5
2375,51,45,5
2375,51,44,5
2375,51,44,5
2375,51,44,5
2375,51,44,5
2375,51,44,5
2375,51,44,5
2375,51,44,5
2375,51,44,5
2375,51,44,5
2375,51,44,5
2375,51,43,5
2375,51,43,5
2375,51,43,5
2375,51,42,5
2375,54,42,5
2375,54,42,5
2375,54,44,5
2375,54,44,5
2375,54,44,5
2375,54,44,5
2375,54,44,5
2375,54,44,5
2375,54,44,5
2375,54,43,5
2375,54,43,5
2375,54,43,5
2375,54,43,5
2375,54,43,5
2375,54,43,5
2375,54,43,5
2375,54,43,5
2375,54,43,5
2375,54,43,5
2500,54,42,5
2500,54,42,5
2500,54,42,5
2500,54,42,5
2500,54,42,5
2500,54,42,5
2375,54,42,5
2375,54,41,5
2375,54,41,5
2375,54,41,5
2500,54,40,5
2500,54,40,5
2500,54,40,5
2500,54,40,5
2500,54,40,5
2500,54,40,5
2500,54,40,5
2500,54,40,5
2500,54,40,5
2500,54,40,5
2500,54,40,5
2500,54,40,5
2500,54,40,5
2500,54,40,5
2500,54,40,5
2500,54,40,5
2500,54,40,5
2500,54,40,5
2500,54,40,5
2500,54,40,5
2500,54,40,5
2500,54,40,5
2500,54,40,5
2500,54,40,5
2500,54,40,5
2500,54,40,5
2500,54,40,5
2500,54,40,5
2500,54,40,5
2500,54,40,5
2500,54,41,5
2500,54,41,5
2500,54,41,5
2500,54,41,5
2500,54,41,5
2500,54,41,5
2500,54,41,5
2500,54,39,5
2500,54,39,5
2500,54,39,5
2500,54,39,5
2500,54,39,5
2500,54,39,5
2500,54,39,5
2500,54,39,5
2500,54,39,5
2500,54,39,5
2500,54,39,5
2500,54,39,5
2500,54,39,5
2500,54,38,5
2500,54,38,5
2500,57,38,5
2500,57,38,5
2500,57,38,5
2500,57,38,5
2500,57,38,5
2500,57,38,5
2500,57,38,5
2500,57,38,5
2500,57,38,5
2500,57,38,5
2500,57,38,5
2500,57,38,5
2625,57,38,5
2625,57,38,5
2625,57,38,5
2625,57,38,5
2625,57,38,5
2625,57,38,5
2625,57,38,5
2625,57,37,5
2625,57,37,5
2625,57,37,5
2625,57,38,5
2625,57,38,5
2625,57,38,5
2625,57,37,5
2625,57,37,5
2625,57,37,5
2625,57,37,5
2625,57,37,5
2625,57,37,5
2625,57,37,5
2625,57,36,5
2625,57,36,5
2625,57,36,5
2625,57,36,5
2625,57,35,5
2625,57,35,5
2625,57,35,5
2625,57,34,5
2625,57,34,5
2625,57,34,5
2625,57,34,5
2625,57,34,5
2625,57,34,5
2625,57,34,5
2625,57,34,5
2625,57,34,5
2625,57,34,5
2625,57,35,5
2625,57,35,5
2625,57,35,5
2625,57,35,5
2625,57,35,5
2625,57,35,5
2625,57,35,5
2625,57,35,5
2625,57,35,5
2625,57,35,5
2625,57,35,5
2625,57,35,5
2625,57,35,5
2625,57,35,5
2625,57,35,5
2625,57,35,5
2625,57,35,5
2625,57,35,5
2625,57,35,5
2625,57,35,5
2625,57,35,5
2625,57,35,5
2625,57,35,5
2625,57,35,5
2625,57,35,5
2625,57,35,5
2625,60,35,5
2625,60,35,5
2625,60,35,5
2625,57,35,5
2625,57,35,5
2625,57,35,5
2625,60,35,5
2625,60,35,5
2625,60,41,5
2625,60,41,5
2625,60,41,5
2625,60,41,5
2625,60,44,5
2625,60,44,5
2750,60,44,5
2750,60,45,5
2750,60,45,5
2750,60,45,5
2750,60,44,5
2750,60,44,5
2750,60,44,5
2750,60,44,5
2750,60,49,5
2750,60,49,5
2750,60,49,5
2750,60,50,5
2750,60,50,5
2750,60,50,5
2750,60,50,5
2750,60,50,5
2750,60,50,5
2750,60,50,5
2750,60,50,5
2750,60,50,5
2750,60,50,5
2750,60,50,5
2750,60,50,5
2750,60,50,5
2750,60,50,5
2750,60,54,5
2750,60,54,5
2750,60,54,5
2750,60,55,5
2750,60,55,5
2750,60,55,5
2750,60,52,5
2750,60,52,5
2750,60,52,5
2750,60,52,5
2750,60,51,5
2750,60,51,5
2750,60,51,5
2750,60,51,5
2750,60,51,5
2750,60,51,5
2750,60,51,5
2750,60,51,5
2750,60,51,5
2750,60,51,5
2750,60,51,5
2750,60,51,5
2750,60,51,5
2750,60,51,5
2750,60,51,5
2750,60,51,5
2750,60,51,5
2750,60,51,5
2750,60,51,5
2750,60,50,5
2750,60,50,5
2750,60,50,5
2750,60,50,5
2750,60,50,5
2750,60,50,5
2750,60,50,5
2750,60,49,5
2750,63,49,5
2750,63,49,5
2750,63,49,5
2750,63,49,5
2750,63,49,5
2750,63,49,5
2750,63,49,5
2750,63,49,5
2750,63,49,5
2875,63,49,5
2875,63,49,5
2875,63,49,5
2750,63,49,5
2750,63,49,5
2750,63,49,5
2750,63,49,5
2750,63,48,5
2750,63,48,5
2750,63,48,5
2875,63,47,5
2875,63,47,5
2875,63,47,5
2875,63,47,5
2875,63,46,5
2875,63,46,5
2875,63,46,5
2875,63,46,5
2875,63,46,5
2875,63,46,5
2875,63,46,5
2875,63,46,5
2875,63,46,5
2875,63,46,5
2875,63,46,5
2875,63,46,5
2875,63,46,5
2875,63,46,5
2875,63,46,5
2875,63,46,5
2875,63,44,5
2875,63,44,5
2875,63,44,5
2875,63,44,5
2875,63,44,5
2875,63,44,5
2875,63,44,5
2875,63,44,5
2875,63,44,5
2875,63,44,5
2875,63,44,5
2875,63,47,5
2875,63,47,5
2875,63,47,5
2875,63,49,5
2875,63,49,5
2875,63,49,5
2875,63,53,5
2875,63,53,5
2875,63,53,5
2875,63,53,5
2875,63,58,5
2875,63,58,5
2875,63,58,5
2875,63,58,5
2875,63,61,5
2875,63,61,5
2875,63,61,5
2875,63,61,5
2875,63,61,5
2875,63,61,5
2875,63,60,5
2875,63,60,5
2875,63,60,5
2875,63,60,5
2875,63,60,5
2875,63,60,5
2875,63,60,5
2875,63,57,5
2875,66,57,5
2875,66,57,5
3000,66,56,5
3000,66,56,5
3000,66,56,5
2875,66,56,5
2875,66,56,5
2875,66,56,5
3000,66,56,5
3000,66,55,5
3000,66,55,5
3000,66,55,5
3000,66,54,5
3000,66,54,5
3000,66,54,5
3000,66,54,5
3000,66,51,5
3000,66,51,5
3000,66,51,5
3000,66,51,5
3000,66,51,5
3000,66,51,5
3000,66,51,5
3000,66,51,5
3000,66,51,5
3000,66,51,5
3000,66,51,5
3000,66,51,5
3000,66,51,5
3000,66,51,5
3000,66,51,5
3000,66,51,5
3000,66,51,5
3000,66,51,5
3000,66,51,5
3000,66,51,5
3000,66,51,5
3000,66,51,5
3000,66,51,5
3000,66,48,5
3000,66,48,5
3000,66,48,5
3000,66,48,5
3000,66,47,5
3000,66,47,5
3000,66,47,5
3000,66,47,5
3000,66,47,5
3000,66,47,5
3000,66,47,5
3000,66,45,5
3000,66,45,5
3000,66,45,5
3000,66,39,5
3000,69,39,5
3000,69,39,5
3125,69,47,5
3125,69,47,5
3125,69,47,5
3125,69,43,5
3125,69,43,5
3125,69,43,5
3125,69,43,5
3125,69,44,5
3125,69,44,5
3125,69,44,5
3125,69,43,5
3125,69,43,5
3125,69,43,5
3125,69,40,5
3125,69,40,5
3125,69,40,5
3125,69,40,5
3125,69,40,5
3125,69,40,5
3125,69,40,5
3125,69,38,5
3125,69,38,5
3125,69,38,5
3125,69,38,5
3125,69,36,5
3125,69,36,5
3125,69,36,5
3125,69,32,5
3125,69,32,5
3125,69,32,5
3125,69,31,5
3125,69,31,5
3125,69,31,5
3125,69,31,5
3125,69,24,5
3125,69,24,5
3125,69,24,5
3125,69,18,5
3125,69,18,5
3125,69,18,5
3125,69,18,5
3125,69,16,5
3125,69,16,5
3125,69,16,5
3125,69,18,5
3125,69,18,5
3125,69,18,5
3125,69,21,5
3125,69,21,5
3125,69,21,5
3125,69,21,5
3125,69,25,5
3125,69,25,5
3125,69,25,5
3125,69,26,5
3125,69,26,5
3125,69,26,5
3125,69,26,5
3125,69,26,5
3125,69,26,5
3125,69,25,5
3125,69,25,5
3125,69,25,5
3125,69,25,5
3125,69,19,5
3125,69,19,5
3125,69,19,5
3125,69,22,5
3125,69,22,5
3125,69,22,5
3125,69,23,5
3125,69,23,5
3125,69,23,5
3125,69,22,5
3125,69,22,5
3125,69,22,5
3125,69,22,5
3125,69,20,5
3125,69,20,5
3125,69,20,5
3125,69,22,5
3125,69,22,5
3125,69,22,5
3125,69,22,5
3125,69,22,5
3125,69,22,5
3125,69,22,5
3125,69,22,5
3125,69,22,5
3125,69,22,5
3125,69,22,5
3125,69,22,5
3125,69,22,5
3125,69,21,5
3125,69,21,5
3125,69,21,5
3125,69,21,5
3125,69,21,5
3125,69,21,5
3125,69,21,5
3125,69,20,5
3125,69,20,5
3125,69,20,5
3125,69,20,5
3125,69,20,5
3125,69,20,5
3125,69,20,5
3125,69,20,5
3125,69,20,5
3125,69,20,5
3125,69,20,5
3125,69,20,5
3125,69,20,5
3125,69,20,5
3125,69,20,5
3125,69,20,5
3125,69,20,5
3125,69,20,5
3125,69,20,5
3125,69,21,5
3125,69,21,5
3125,69,21,5
3125,69,21,5
3125,69,21,5
3125,69,21,5
3125,69,21,5
3125,69,21,5
3125,69,21,5
3125,69,21,5
3125,69,21,5
3125,69,25,5
3125,69,25,5
3125,69,25,5
3125,69,25,5
3125,69,25,5
3125,69,25,5
3125,69,27,5
3125,69,27,5
3125,69,27,5
3125,69,27,5
3125,69,28,5
3125,69,28,5
3125,69,28,5
3125,69,28,5
3125,69,28,5
3125,69,28,5
3125,69,26,5
3125,69,26,5
3125,69,26,5
3125,69,26,5
3125,69,25,5
3125,69,25,5
3125,69,25,5
3125,69,25,5
3125,69,25,5
3125,69,25,5
3125,69,25,5
3125,69,25,5
3125,69,25,5
3125,69,25,5
3125,69,25,5
3125,69,25,5
3125,69,25,5
3125,69,25,5
3125,69,25,5
3125,69,25,5
3125,69,25,5
3125,69,25,5
3125,69,25,5
3125,69,25,5
3125,69,25,5
3125,69,25,5
3250,69,25,5
3250,69,27,5
3250,69,27,5
3250,69,27,5
3250,69,25,5
3250,69,25,5
3250,72,25,5
3250,72,25,5
3250,72,24,5
3250,72,24,5
3250,72,24,5
3250,72,28,5
3250,72,28,5
3250,72,28,5
3250,72,28,5
3250,72,29,5
3250,72,29,5
3250,72,29,5
3250,72,27,5
3250,72,27,5
3250,72,27,5
3250,72,27,5
3250,72,27,5
3250,72,27,5
3250,72,27,5
3250,72,26,5
3250,72,26,5
3250,72,26,5
3250,72,25,5
3250,72,25,5
3250,72,25,5
3250,72,25,5
3250,72,25,5
3250,72,25,5
3250,72,25,5
3250,72,25,5
3250,72,25,5
3250,72,25,5
3250,72,25,5
3250,72,24,5
3250,72,24,5
3250,72,24,5
3250,72,24,5
3250,72,24,5
3250,72,24,5
3250,72,24,5
3250,72,24,5
3250,72,24,5
3375,72,24,5
3375,72,24,5
3375,72,24,5
3375,72,23,5
3375,72,23,5
3375,72,23,5
3375,72,23,5
3375,72,26,5
3375,72,26,5
3375,72,26,5
3375,72,27,5
3375,72,27,5
3375,72,27,5
3375,72,27,5
3375,72,26,5
3375,72,26,5
3375,72,26,5
3375,72,25,5
3375,75,25,5
3375,75,25,5
3375,75,25,5
3375,75,25,5
3375,75,25,5
3375,75,25,5
3375,75,25,5
3375,75,25,5
3375,75,25,5
3375,75,24,5
3375,75,24,5
3375,75,24,5
3375,75,24,5
3375,75,20,5
3375,75,20,5
3375,75,20,5
3375,75,17,5
3375,75,17,5
3375,72,17,5
3375,72,17,5
3375,72,17,5
3375,75,17,5
3375,75,17,5
3375,75,17,5
3375,75,17,5
3375,75,17,5
3375,75,17,5
3375,75,20,5
3375,75,20,5
3375,75,20,5
3375,75,20,5
3375,75,20,5
3375,75,20,5
3375,75,22,5
3375,75,22,5
3375,75,22,5
3375,75,25,5
3375,75,25,5
3375,75,25,5
3375,75,25,5
3375,75,25,5
3375,75,25,5
3375,75,25,5
3375,75,25,5
3375,75,25,5
3375,75,25,5
3375,75,25,5
3375,75,24,5
3375,75,24,5
3375,75,24,5
3375,75,20,5
3375,75,20,5
3375,75,20,5
3375,75,17,5
3375,75,17,5
3375,75,17,5
3375,75,17,5
3375,75,17,5
3375,75,17,5
3250,75,17,5
3250,75,17,5
2875,75,17,5
2875,75,16,5
2875,75,16,5
2875,75,16,5
2500,75,16,5
2500,75,16,5
2500,75,16,5
2125,75,15,5
2125,72,15,5
2125,72,15,5
1875,72,15,5
1875,72,15,5
1875,72,15,5
1875,72,15,5
1500,72,14,5
1500,72,14,5
1500,72,14,5
1125,72,15,5
1125,72,15,5
1125,72,15,5
1000,72,15,5
1000,72,14,5
1000,69,14,5
1000,69,14,5
875,69,14,5
875,69,14,5
875,69,14,5
750,69,14,5
750,69,14,5
750,69,14,5
750,69,14,5
750,69,14,5
750,69,14,5
750,69,14,5
875,69,14,5
875,69,14,5
875,69,14,5
875,69,14,5
875,69,14,5
875,69,14,5
1000,69,14,5
1000,69,14,5
1000,69,14,5
1000,69,14,5
1000,69,14,5
1000,69,14,5
1000,66,14,5
1000,66,14,5
1000,66,14,5
1000,66,14,5
1000,66,14,5
1000,66,14,5
2000,36,32,4
2000,36,32,4
2000,36,32,4
2000,36,32,4
2000,36,32,4
2000,36,32,4
2000,36,31,4
2000,36,31,4
2000,36,31,4
2125,36,31,4
2125,36,31,4
2125,36,31,4
2125,36,31,4
2125,36,31,4
2125,39,31,4
2125,39,31,4
2125,39,31,4
2125,39,31,4
2125,39,31,4
2250,39,31,4
2250,39,31,4
2250,39,31,4
2250,39,31,4
2250,39,31,4
2250,39,31,4
2250,39,31,4
2250,39,31,4
2250,39,31,4
2250,39,31,4
2250,39,31,4
2250,42,31,4
2250,42,31,4
2375,42,31,4
2375,42,29,4
2375,42,29,4
2375,42,29,4
2375,42,29,4
2375,42,29,4
2375,42,29,4
2375,42,30,4
2375,42,30,4
2375,42,30,4
2500,42,30,4
2500,42,30,4
2500,45,30,4
2500,45,30,4
2500,45,29,4
2500,45,29,4
2500,45,29,4
2500,45,28,4
2500,45,28,4
2500,45,28,4
2500,45,28,4
2500,45,27,4
2500,45,27,4
2500,45,27,4
2625,45,27,4
2625,45,27,4
2625,45,27,4
2625,45,27,4
2625,45,26,4
2625,48,26,4
2625,48,26,4
2625,48,25,4
2625,48,25,4
2625,48,25,4
2625,48,24,4
2625,48,24,4
2625,48,24,4
2625,48,24,4
2625,48,24,4
2625,48,24,4
2750,48,24,4
2750,48,23,4
2750,48,23,4
2750,48,23,4
2750,48,23,4
2750,48,23,4
2750,48,23,4
2750,48,23,4
2750,48,23,4
2750,48,23,4
2750,48,23,4
2750,48,23,4
2750,48,23,4
2750,48,23,4
2750,48,22,4
2750,51,22,4
2750,51,22,4
2750,51,22,4
2750,51,22,4
2750,51,22,4
2875,51,22,4
2875,51,22,4
2875,51,22,4
2875,51,22,4
2875,51,22,4
2875,51,22,4
2875,51,22,4
2875,51,22,4
2875,51,22,4
2875,51,22,4
2875,51,22,4
2875,51,22,4
2875,51,22,4
2875,51,22,4
2875,51,22,4
2875,51,22,4
2875,51,22,4
2875,51,22,4
2875,51,22,4
2875,51,22,4
2875,51,22,4
2875,51,22,4
2875,51,22,4
2875,51,22,4
2875,51,22,4
2875,51,22,4
2875,51,22,4
2875,51,22,4
3000,51,22,4
3000,54,22,4
3000,54,22,4
3000,54,22,4
3000,54,22,4
3000,54,22,4
3000,54,22,4
3000,54,23,4
3000,54,23,4
3000,54,23,4
3000,54,24,4
3000,54,24,4
3000,54,24,4
3000,54,24,4
3000,54,24,4
3000,54,24,4
3000,54,24,4
3000,54,23,4
3000,54,23,4
3000,54,23,4
3000,54,23,4
3000,54,23,4
3000,54,23,4
3125,54,23,4
3125,54,24,4
3125,54,24,4
3125,54,24,4
3125,54,24,4
3125,54,24,4
3125,54,24,4
3125,54,24,4
3125,54,24,4
3125,57,24,4
3125,57,24,4
3125,57,24,4
3125,57,24,4
3125,57,24,4
3125,57,24,4
3125,57,24,4
3125,57,24,4
3125,57,24,4
3125,57,24,4
3125,57,24,4
3250,57,24,4
3250,57,24,4
3250,57,24,4
3250,57,24,4
3250,57,24,4
3250,57,24,4
3250,57,24,4
3250,57,24,4
3250,57,24,4
3250,57,24,4
3250,57,23,4
3250,57,23,4
3250,57,23,4
3250,57,23,4
3250,57,23,4
3250,57,23,4
3250,57,23,4
3250,57,23,4
3250,57,23,4
3250,57,23,4
3250,57,23,4
3250,57,23,4
3250,60,23,4
3250,60,23,4
3250,60,22,4
3250,60,22,4
3250,60,22,4
3375,60,22,4
3375,60,22,4
3375,60,22,4
3375,60,22,4
3375,60,22,4
3375,60,22,4
3375,60,22,4
3375,60,23,4
3375,60,23,4
3375,60,23,4
3375,60,23,4
3375,60,23,4
3375,60,23,4
3375,60,23,4
3375,60,23,4
3375,60,23,4
3375,60,23,4
3375,60,21,4
3375,60,21,4
3375,60,21,4
3375,60,21,4
3375,60,21,4
3375,60,21,4
3375,60,21,4
3375,60,22,4
3375,60,22,4
3375,60,22,4
3375,60,22,4
3375,60,22,4
3375,60,22,4
3375,60,22,4
3375,63,22,4
3375,63,22,4
3500,63,22,4
3500,63,22,4
3500,63,22,4
3500,63,22,4
3500,63,22,4
3500,63,22,4
3500,63,22,4
3500,63,23,4
3500,63,23,4
3500,63,23,4
3500,63,23,4
3500,63,24,4
3500,63,24,4
3500,63,24,4
3500,63,24,4
3500,63,24,4
3500,63,24,4
3500,63,24,4
3500,63,24,4
3500,63,24,4
3500,63,24,4
3500,63,24,4
3500,63,24,4
3500,63,24,4
3500,63,24,4
3500,63,24,4
3500,63,24,4
3500,63,24,4
3500,63,24,4
3500,63,24,4
