# StartTime = 07/20/2018 01:40:23.9388 PM
Time (sec), Vehicle speed (MPH), Engine RPM (RPM), Absolute throttle position (%), Absolute load value (%)
35.376,47.84558,3591,17.2549,11.37255
35.44,47.84558,3583,17.2549,11.37255
35.502,47.84558,3583,17.2549,11.37255
35.563,47.84558,3583,17.2549,11.37255
35.626,47.84558,3581,17.2549,11.37255
35.69,47.84558,3581,17.2549,11.37255
35.75,47.84558,3581,17.2549,11.37255
35.816,47.84558,3581,17.2549,11.37255
35.876,47.84558,3571,17.2549,11.37255
35.94,47.84558,3571,17.2549,10.98039
36,47.84558,3571,17.2549,10.98039
36.063,47.84558,3556,17.2549,10.98039
36.127,47.84558,3556,17.2549,10.98039
36.191,47.22421,3556,17.2549,10.98039
36.251,47.22421,3556,17.2549,10.98039
36.316,47.22421,3512,17.2549,10.98039
36.376,46.60284,3512,17.2549,10.98039
36.44,46.60284,3512,17.2549,10.98039
36.502,46.60284,3481,16.86275,10.98039
36.566,46.60284,3481,16.86275,11.37255
36.626,46.60284,3481,16.86275,11.37255
36.69,46.60284,3443,16.86275,11.37255
36.75,46.60284,3443,16.86275,10.98039
36.813,45.98147,3443,16.86275,10.98039
36.876,45.98147,3413,16.86275,10.98039
36.938,45.98147,3413,16.86275,10.98039
37.001,45.3601,3413,16.86275,10.98039
37.064,45.3601,3413,16.86275,10.98039
37.127,45.3601,3375,16.86275,10.98039
37.187,44.73873,3375,16.86275,10.98039
37.251,44.73873,3375,16.86275,10.98039
37.316,44.73873,3339,16.86275,10.98039
37.376,44.73873,3339,16.86275,10.98039
37.44,44.73873,3339,16.86275,10.98039
37.5,44.73873,3339,16.86275,10.98039
37.566,44.73873,3301,16.86275,10.98039
37.626,44.73873,3301,16.86275,10.58823
37.69,44.11736,3301,16.86275,10.58823
37.752,44.11736,3256,16.86275,10.58823
37.816,44.11736,3256,16.47059,10.58823
37.876,43.49598,3256,16.47059,10.58823
37.94,43.49598,3256,16.47059,10.58823
38,43.49598,3229,16.47059,10.58823
38.066,42.87461,3229,16.47059,10.19608
38.126,42.87461,3229,16.47059,10.19608
38.19,42.87461,3188,16.47059,10.19608
38.25,42.87461,3188,16.47059,10.58823
38.316,42.25324,3188,16.47059,10.58823
38.376,42.25324,3188,16.47059,10.58823
38.44,42.25324,3157,16.47059,10.58823
38.5,42.25324,3157,16.47059,10.19608
38.566,42.25324,3157,16.47059,10.19608
38.626,42.25324,3117,16.47059,10.19608
38.69,42.25324,3117,16.07843,10.19608
38.753,41.63187,3117,16.07843,10.19608
38.816,41.63187,3117,16.07843,10.19608
38.876,41.63187,3104,16.07843,10.19608
